Année;Numéro;Département;Code INSEE;Nom de la commune;Date de première alerte;Surface parcourue (m2);Surface forêt (m2);Surface maquis garrigues (m2);Autres surfaces naturelles hors forêt (m2);Surfaces agricoles (m2);Autres surfaces (m2);Surface autres terres boisées (m2);Surfaces non boisées naturelles (m2);Surfaces non boisées artificialisées (m2);Surfaces non boisées (m2);Précision des surfaces;Type de peuplement;Nature;Décès ou bâtiments touchés;Nombre de décès;Nombre de bâtiments totalement détruits;Nombre de bâtiments partiellement détruits;Précision de la donnée
1973;572;13;13088;Le Rove;21/03/1973 18:00;3000;0;0;;;;;;;;;1;;;;;;
1973;1927;83;83075;Les Mayons;21/03/1973 19:25;20000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1973;81;06;06088;Nice;22/03/1973 12:50;10000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1973;1104;2B;2B187;Olmeta-di-Capocorso;22/03/1973 13:00;100000;0;0;;;;;;;;;;;;;;;
1973;706;2B;2B178;Nonza;22/03/1973 14:00;10000;0;0;;;;;;;;;;;;;;;
1973;1694;34;34109;Gabian;22/03/1973 14:00;120000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1973;1105;2A;2A349;Viggianello;22/03/1973 14:45;10000;0;0;;;;;;;;;;;;;;;
1973;82;06;06057;L'Escarène;22/03/1973 16:00;680000;0;0;;;;;;;;;1;;;;;;
1973;1928;83;83143;Le Val;22/03/1973 16:07;10000;0;0;;;;;;;;;1;;;;;;
1973;1106;2B;2B049;Calenzana;22/03/1973 19:00;30000;0;0;;;;;;;;;;;;;;;
1973;1107;2A;2A189;Olmeto;23/03/1973 09:45;10000;0;0;;;;;;;;;;Involontaire (travaux);;;;;
1973;83;06;06100;Revest-les-Roches;23/03/1973 09:50;70000;0;0;;;;;;;;;1;;;;;;
1973;707;2A;2A142;Levie;23/03/1973 11:40;20000;0;0;;;;;;;;;;;;;;;
1973;2276;84;84104;Sablet;23/03/1973 12:00;60000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1973;1930;83;83136;Le Thoronet;23/03/1973 14:35;10000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1973;708;2A;2A142;Levie;23/03/1973 16:15;80000;0;0;;;;;;;;;;;;;;;
1973;575;13;13055;Marseille;23/03/1973 18:18;80000;0;0;;;;;;;;;1;;;;;;
1973;84;06;06105;Roquefort-les-Pins;23/03/1973 18:25;1000;0;0;;;;;;;;;5;;;;;;
1973;85;06;06070;Gréolières;23/03/1973 19:46;100000;0;0;;;;;;;;;3;;;;;;
1973;573;13;13072;Peynier;23/03/1973 20:30;3000;0;0;;;;;;;;;5;;;;;;
1973;86;06;06062;Fontan;24/03/1973 06:24;100000;0;0;;;;;;;;;1;;;;;;
1973;87;06;06153;Valdeblore;24/03/1973 12:00;140000;0;0;;;;;;;;;1;;;;;;
1973;88;06;06147;Tourrette-Levens;24/03/1973 12:13;180000;0;0;;;;;;;;;1;Naturelle;;;;;
1973;89;06;06070;Gréolières;24/03/1973 14:00;70000;0;0;;;;;;;;;3;;;;;;
1973;1109;2A;2A142;Levie;24/03/1973 14:55;5000;0;0;;;;;;;;;;;;;;;
1973;574;13;13001;Aix-en-Provence;24/03/1973 16:13;10000;0;0;;;;;;;;;1;;;;;;
1973;1108;2A;2A133;Guitera-les-Bains;24/03/1973 19:00;20000;0;0;;;;;;;;;;;;;;;
1973;90;06;06105;Roquefort-les-Pins;25/03/1973 11:45;3000;0;0;;;;;;;;;5;;;;;;
1973;93;06;06145;Tourette-du-Château;25/03/1973 12:30;250000;0;0;;;;;;;;;3;;;;;;
1973;78;06;06055;Duranus;25/03/1973 13:00;30000;0;0;;;;;;;;;5;;;;;;
1973;1111;2A;2A348;Vico;25/03/1973 14:00;50000;0;0;;;;;;;;;;;;;;;
1973;1110;2B;2B220;Piedigriggio;25/03/1973 14:30;10000;0;0;;;;;;;;;;;;;;;
1973;709;2B;2B049;Calenzana;26/03/1973 07:00;50000;0;0;;;;;;;;;;;;;;;
1973;91;06;06088;Nice;26/03/1973 13:30;1000;0;0;;;;;;;;;1;;;;;;
1973;710;2B;2B050;Calvi;26/03/1973 16:15;10000;0;0;;;;;;;;;;;;;;;
1973;1113;2B;2B033;Bastia;26/03/1973 17:00;5000;0;0;;;;;;;;;;;;;;;
1973;712;2B;2B050;Calvi;26/03/1973 18:00;10000;0;0;;;;;;;;;;;;;;;
1973;1112;2B;2B050;Calvi;26/03/1973 18:00;10000;0;0;;;;;;;;;;;;;;;
1973;1114;2B;2B205;Patrimonio;28/03/1973 10:00;5000;0;0;;;;;;;;;;;;;;;
1973;94;06;06103;Roquebillière;28/03/1973 14:10;60000;0;0;;;;;;;;;1;;;;;;
1973;1115;2B;2B037;Biguglia;29/03/1973 12:40;60000;0;0;;;;;;;;;;;;;;;
1973;96;06;06068;Gourdon;29/03/1973 17:00;40000;0;0;;;;;;;;;3;;;;;;
1973;97;06;06036;Castillon;29/03/1973 18:20;150000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1973;98;06;06142;Touët-de-l'Escarène;29/03/1973 23:15;50000;0;0;;;;;;;;;1;;;;;;
1973;1699;34;34035;La Boissière;30/03/1973 14:30;150000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1973;99;06;06141;Toudon;30/03/1973 20:30;9000;0;0;;;;;;;;;;;;;;;
1973;2277;84;84073;Ménerbes;31/03/1973 15:20;7000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1973;1696;34;34109;Gabian;31/03/1973 16:45;12000;0;0;;;;;;;;;1;Involontaire (particulier);;;;;
1973;100;06;06010;Le Bar-sur-Loup;01/04/1973 15:20;200000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1973;2278;84;84129;Sorgues;01/04/1973 15:30;7000;0;0;;;;;;;;;1;;;;;;
1973;2279;84;84046;Flassan;01/04/1973 16:30;5000;0;0;;;;;;;;;3;Involontaire (travaux);;;;;
1973;105;06;06017;Bézaudun-les-Alpes;02/04/1973 16:40;500000;0;0;;;;;;;;;1;;;;;;
1973;577;13;13007;Auriol;02/04/1973 19:49;30000;0;0;;;;;;;;;1;;;;;;
1973;1116;2B;2B251;Prunelli-di-Fiumorbo;02/04/1973 20:10;10000;0;0;;;;;;;;;;;;;;;
1973;95;06;06059;Èze;02/04/1973 22:50;70000;0;0;;;;;;;;;5;;;;;;
1973;1931;83;83118;Saint-Raphaël;03/04/1973 07:50;3000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1973;1932;83;83080;Mons;03/04/1973 08:30;3000;0;0;;;;;;;;;1;Naturelle;;;;;
1973;106;06;06138;Théoule-sur-Mer;03/04/1973 08:50;80000;0;0;;;;;;;;;5;Accidentelle;;;;;
1973;118;06;06115;Saint-Antonin;03/04/1973 09:30;90000;0;0;;;;;;;;;5;;;;;;
1973;111;06;06047;Conségudes;03/04/1973 12:00;3810000;0;0;;;;;;;;;1;;;;;;
1973;113;06;06034;Castagniers;03/04/1973 12:30;20000;0;0;;;;;;;;;5;;;;;;
1973;1936;83;83141;Trans-en-Provence;03/04/1973 12:50;15000;0;0;;;;;;;;;;;;;;;
1973;578;13;13085;Roquefort-la-Bédoule;03/04/1973 13:13;15000;0;0;;;;;;;;;1;Accidentelle;;;;;
1973;1935;83;83152;Rayol-Canadel-sur-Mer;03/04/1973 13:45;2000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1973;107;06;06068;Gourdon;03/04/1973 14:00;30000;0;0;;;;;;;;;3;;;;;;
1973;1697;34;34335;Villemagne-l'Argentière;03/04/1973 14:30;20000;0;0;;;;;;;;;1;Malveillance;;;;;
1973;1940;83;83071;La Londe-les-Maures;03/04/1973 15:15;5000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1973;1934;83;83027;La Cadière-d'Azur;03/04/1973 15:20;200000;0;0;;;;;;;;;1;Accidentelle;;;;;
1973;1117;2B;2B077;Castellare-di-Casinca;03/04/1973 15:25;20000;0;0;;;;;;;;;;;;;;;
1973;1973;83;83127;Signes;03/04/1973 16:00;1000;0;0;;;;;;;;;1;;;;;;
1973;1933;83;83021;Bras;03/04/1973 16:00;15000;0;0;;;;;;;;;1;Malveillance;;;;;
1973;103;06;06152;Valbonne;03/04/1973 16:06;10000;0;0;;;;;;;;;5;;;;;;
1973;1937;83;83131;Solliès-Toucas;03/04/1973 16:40;1000;0;0;;;;;;;;;1;Accidentelle;;;;;
1973;112;06;06162;La Brigue;03/04/1973 18:30;3810000;0;0;;;;;;;;;;;;;;;
1973;1118;2A;2A085;Cauro;03/04/1973 18:40;10000;0;0;;;;;;;;;;;;;;;
1973;104;06;06006;Aspremont;03/04/1973 19:04;1000;0;0;;;;;;;;;1;;;;;;
1973;1939;83;83007;Aups;03/04/1973 20:30;10000;0;0;;;;;;;;;5;Accidentelle;;;;;
1973;1119;2B;2B087;Cervione;03/04/1973 20:45;10000;0;0;;;;;;;;;;;;;;;
1973;102;06;06070;Gréolières;04/04/1973 06:45;350000;0;0;;;;;;;;;3;;;;;;
1973;114;06;06138;Théoule-sur-Mer;04/04/1973 07:30;2000;0;0;;;;;;;;;5;Accidentelle;;;;;
1973;1707;34;34016;Aumelas;04/04/1973 09:30;30000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1973;1121;2B;2B148;Lucciana;04/04/1973 10:25;20000;0;0;;;;;;;;;;;;;;;
1973;1708;34;34282;Saint-Paul-et-Valmalle;04/04/1973 11:30;50000;0;0;;;;;;;;;1;;;;;;
1973;579;13;13041;Gardanne;04/04/1973 12:41;2000;0;0;;;;;;;;;1;;;;;;
1973;1941;83;83095;Pontevès;04/04/1973 13:10;4000;0;0;;;;;;;;;1;;;;;;
1973;101;06;06126;Saint-Martin-du-Var;04/04/1973 13:30;200000;0;0;;;;;;;;;1;;;;;;
1973;1702;34;34008;Les Aires;04/04/1973 14:30;2000;0;0;;;;;;;;;1;Involontaire (particulier);;;;;
1973;1709;34;34008;Les Aires;04/04/1973 14:30;2000;0;0;;;;;;;;;1;Involontaire (particulier);;;;;
1973;1942;83;83148;Vidauban;04/04/1973 15:00;5000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1973;1122;2B;2B042;Borgo;04/04/1973 15:05;5000;0;0;;;;;;;;;;;;;;;
1973;1124;2A;2A004;Ajaccio;04/04/1973 15:10;10000;0;0;;;;;;;;;;;;;;;
1973;1123;2A;2A004;Ajaccio;04/04/1973 15:26;10000;0;0;;;;;;;;;;;;;;;
1973;1710;34;34308;Taussac-la-Billière;04/04/1973 15:30;21000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1973;1703;34;34308;Taussac-la-Billière;04/04/1973 15:30;21000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1973;713;2B;2B318;Taglio-Isolaccio;04/04/1973 16:00;200000;0;0;;;;;;;;;;;;;;;
1973;1120;2B;2B318;Taglio-Isolaccio;04/04/1973 17:25;10000;0;0;;;;;;;;;;Involontaire (travaux);;;;;
1973;108;06;06048;Contes;05/04/1973 11:20;150000;0;0;;;;;;;;;5;;;;;;
1973;711;2B;2B078;Castellare-di-Mercurio;05/04/1973 11:45;30000;0;0;;;;;;;;;;;;;;;
1973;1711;34;34217;Prades-le-Lez;05/04/1973 12:30;20000;0;0;;;;;;;;;1;;;;;;
1973;1698;34;34338;Villeneuvette;05/04/1973 14:00;30000;0;0;;;;;;;;;1;;;;;;
1973;1712;34;34123;Juvignac;05/04/1973 16:00;10000;0;0;;;;;;;;;1;Accidentelle;;;;;
1973;109;06;06068;Gourdon;05/04/1973 16:10;30000;0;0;;;;;;;;;3;;;;;;
1973;110;06;06105;Roquefort-les-Pins;05/04/1973 16:40;3000;0;0;;;;;;;;;5;;;;;;
1973;1943;83;83085;La Motte;05/04/1973 18:20;5000;0;0;;;;;;;;;5;;;;;;
1973;580;13;13110;Trets;05/04/1973 21:27;250000;0;0;;;;;;;;;1;;;;;;
1973;116;06;06136;Sospel;06/04/1973 12:30;870000;0;0;;;;;;;;;1;;;;;;
1973;2281;84;84003;Apt;06/04/1973 12:45;1000;0;0;;;;;;;;;1;Accidentelle;;;;;
1973;1944;83;83031;Le Cannet-des-Maures;06/04/1973 13:00;15000;0;0;;;;;;;;;1;Involontaire (particulier);;;;;
1973;2282;84;84023;Buoux;06/04/1973 13:00;2000;0;0;;;;;;;;;1;;;;;;
1973;1126;2B;2B096;Corte;06/04/1973 14:00;8000;0;0;;;;;;;;;;;;;;;
1973;1945;83;83072;Lorgues;06/04/1973 14:00;10000;0;0;;;;;;;;;;Involontaire (travaux);;;;;
1973;1125;2A;2A142;Levie;06/04/1973 15:00;10000;0;0;;;;;;;;;;;;;;;
1973;714;2B;2B354;Vivario;06/04/1973 15:30;10000;0;0;;;;;;;;;;;;;;;
1973;2280;84;84019;Bollène;06/04/1973 15:45;1000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1973;1127;2B;2B033;Bastia;06/04/1973 16:25;6000;0;0;;;;;;;;;;;;;;;
1973;1700;34;34142;Lodève;06/04/1973 16:30;50000;0;0;;;;;;;;;1;;;;;;
1973;1701;34;34028;Bédarieux;06/04/1973 18:40;30000;0;0;;;;;;;;;1;Involontaire (particulier);;;;;
1973;1128;2B;2B149;Lugo-di-Nazza;06/04/1973 22:05;10000;0;0;;;;;;;;;;;;;;;
1973;1946;83;83014;Baudinard-sur-Verdon;07/04/1973 09:50;5000;0;0;;;;;;;;;3;Involontaire (particulier);;;;;
1973;115;06;06088;Nice;07/04/1973 12:00;1000;0;0;;;;;;;;;1;;;;;;
1973;1947;83;83067;Gonfaron;07/04/1973 13:50;10000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1973;581;13;13077;Port-de-Bouc;07/04/1973 14:55;10000;0;0;;;;;;;;;5;;;;;;
1973;1705;34;34107;Fraisse-sur-Agout;07/04/1973 15:00;720000;0;0;;;;;;;;;1;;;;;;
1973;117;06;06071;Guillaumes;07/04/1973 17:00;1130000;0;0;;;;;;;;;5;;;;;;
1973;582;13;13054;Marignane;08/04/1973 10:40;12000;0;0;;;;;;;;;1;;;;;;
1973;1948;83;83017;Belgentier;08/04/1973 11:20;1000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1973;1706;34;34305;Le Soulié;08/04/1973 14:30;40000;0;0;;;;;;;;;;;;;;;
1973;583;13;13048;Jouques;08/04/1973 15:35;5000;0;0;;;;;;;;;1;Involontaire (particulier);;;;;
1973;1704;34;34093;Dio-et-Valquières;08/04/1973 17:00;50000;0;0;;;;;;;;;1;Involontaire (particulier);;;;;
1973;1129;2A;2A004;Ajaccio;12/04/1973 11:20;10000;0;0;;;;;;;;;;;;;;;
1973;1949;83;83119;Saint-Tropez;12/04/1973 13:18;3000;0;0;;;;;;;;;1;;;;;;
1973;584;13;13086;Roquevaire;12/04/1973 13:45;30000;0;0;;;;;;;;;1;Malveillance;;;;;
1973;2283;84;84127;Sérignan-du-Comtat;12/04/1973 19:45;1000;0;0;;;;;;;;;1;;;;;;
1973;1713;34;34252;Saint-Étienne-Estréchoux;13/04/1973 14:45;10000;0;0;;;;;;;;;1;;;;;;
1973;1714;34;34028;Bédarieux;14/04/1973 16:10;10000;0;0;;;;;;;;;1;;;;;;
1973;585;13;13103;Salon-de-Provence;14/04/1973 16:40;10000;0;0;;;;;;;;;5;;;;;;
1973;1718;34;34235;Rosis;15/04/1973 11:30;50000;0;0;;;;;;;;;1;;;;;;
1973;1715;34;34235;Rosis;15/04/1973 11:30;50000;0;0;;;;;;;;;1;;;;;;
1973;1719;34;34260;Saint-Gervais-sur-Mare;15/04/1973 14:30;100000;0;0;;;;;;;;;1;;;;;;
1973;1716;34;34260;Saint-Gervais-sur-Mare;15/04/1973 14:30;100000;0;0;;;;;;;;;1;Malveillance;;;;;
1973;1130;2B;2B238;Poggio-di-Venaco;15/04/1973 15:00;10000;0;0;;;;;;;;;;;;;;;
1973;2284;84;84131;Taillades;15/04/1973 16:22;1000;0;0;;;;;;;;;1;Accidentelle;;;;;
1973;2286;84;84053;Grillon;16/04/1973 10:00;20000;0;0;;;;;;;;;1;;;;;;
1973;2285;84;84019;Bollène;16/04/1973 10:40;1000;0;0;;;;;;;;;5;;;;;;
1973;1950;83;83124;Seillans;16/04/1973 12:50;5000;0;0;;;;;;;;;1;;;;;;
1973;1131;2B;2B311;Santa-Maria-Poggio;16/04/1973 13:05;10000;0;0;;;;;;;;;;;;;;;
1973;1951;83;83053;Évenos;16/04/1973 17:25;1000;0;0;;;;;;;;;1;;;;;;
1973;2287;84;84138;Valréas;16/04/1973 23:00;1000;0;0;;;;;;;;;1;;;;;;
1973;1132;2B;2B124;Ghisoni;17/04/1973 09:30;8000;0;0;;;;;;;;;;;;;;;
1973;586;13;13004;Arles;17/04/1973 15:19;3000;0;0;;;;;;;;;1;;;;;;
1973;1952;83;83076;Mazaugues;18/04/1973 01:00;500000;0;0;;;;;;;;;1;;;;;;
1973;1133;2A;2A362;Zonza;18/04/1973 13:00;6000;0;0;;;;;;;;;;;;;;;
1973;1953;83;83124;Seillans;18/04/1973 15:20;1000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1973;1134;2A;2A004;Ajaccio;18/04/1973 17:08;8000;0;0;;;;;;;;;;;;;;;
1973;1954;83;83087;Nans-les-Pins;19/04/1973 11:48;10000;0;0;;;;;;;;;1;Involontaire (particulier);;;;;
1973;1955;83;83017;Belgentier;19/04/1973 13:05;40000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1973;1956;83;83154;Saint-Antonin-du-Var;19/04/1973 15:50;270000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1973;1136;2A;2A004;Ajaccio;19/04/1973 15:55;10000;0;0;;;;;;;;;;;;;;;
1973;1137;2B;2B283;Solaro;19/04/1973 16:16;10000;0;0;;;;;;;;;;;;;;;
1973;1957;83;83043;Collobrières;19/04/1973 16:16;250000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1973;1958;83;83008;Bagnols-en-Forêt;19/04/1973 17:05;30000;0;0;;;;;;;;;1;;;;;;
1973;1717;34;34200;Pézènes-les-Mines;19/04/1973 18:10;20000;0;0;;;;;;;;;1;;;;;;
1973;1959;83;83004;Les Arcs;19/04/1973 18:14;1000;0;0;;;;;;;;;1;Naturelle;;;;;
1973;587;13;13041;Gardanne;19/04/1973 18:45;10000;0;0;;;;;;;;;1;;;;;;
1973;1135;2A;2A285;Sorbollano;19/04/1973 19:05;8000;0;0;;;;;;;;;;;;;;;
1973;1938;83;83079;La Môle;20/04/1973 11:01;15000;0;0;;;;;;;;;3;;;;;;
1973;1960;83;83045;Correns;20/04/1973 11:25;10000;0;0;;;;;;;;;1;;;;;;
1973;1962;83;83014;Baudinard-sur-Verdon;20/04/1973 12:10;1000;0;0;;;;;;;;;1;Involontaire (particulier);;;;;
1973;1961;83;83116;Saint-Maximin-la-Sainte-Baume;20/04/1973 13:35;40000;0;0;;;;;;;;;1;;;;;;
1973;119;06;06147;Tourrette-Levens;20/04/1973 13:50;890000;0;0;;;;;;;;;1;;;;;;
1973;2289;84;84131;Taillades;20/04/1973 16:00;1000;0;0;;;;;;;;;1;Accidentelle;;;;;
1973;1963;83;83014;Baudinard-sur-Verdon;20/04/1973 17:40;20000;0;0;;;;;;;;;1;Involontaire (particulier);;;;;
1973;588;13;13034;Eygalières;20/04/1973 20:02;50000;0;0;;;;;;;;;1;;;;;;
1973;120;06;06122;Saint-Jeannet;22/04/1973 14:40;20000;0;0;;;;;;;;;1;;;;;;
1973;2288;84;84049;Gigondas;22/04/1973 21:00;10000;0;0;;;;;;;;;1;;;;;;
1973;1964;83;83041;Claviers;23/04/1973 12:00;1000;0;0;;;;;;;;;1;;;;;;
1973;1965;83;83047;La Crau;24/04/1973 06:30;1000;0;0;;;;;;;;;1;Accidentelle;;;;;
1973;1138;2B;2B096;Corte;25/04/1973 10:00;8000;0;0;;;;;;;;;;;;;;;
1973;1966;83;83072;Lorgues;25/04/1973 15:28;1000;0;0;;;;;;;;;5;Involontaire (travaux);;;;;
1973;1720;34;34162;Montagnac;25/04/1973 16:15;120000;0;0;;;;;;;;;1;;;;;;
1973;1967;83;83048;La Croix-Valmer;25/04/1973 18:00;1000;0;0;;;;;;;;;1;;;;;;
1973;589;13;13050;Lambesc;25/04/1973 22:00;1000;0;0;;;;;;;;;1;;;;;;
1973;1139;2B;2B150;Lumio;26/04/1973 13:30;10000;0;0;;;;;;;;;;;;;;;
1973;1140;2B;2B096;Corte;26/04/1973 17:30;12000;0;0;;;;;;;;;;;;;;;
1973;1969;83;83035;Le Castellet;26/04/1973 18:00;2000;0;0;;;;;;;;;1;Involontaire (particulier);;;;;
1973;1968;83;83069;Hyères;26/04/1973 18:43;1000;0;0;;;;;;;;;1;;;;;;
1973;1970;83;83153;Saint-Mandrier-sur-Mer;27/04/1973 11:26;1000;0;0;;;;;;;;;1;;;;;;
1973;590;13;13032;Éguilles;30/04/1973 13:01;10000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1973;2290;84;84052;Grambois;30/04/1973 15:00;1000;0;0;;;;;;;;;1;;;;;;
1973;1141;2A;2A041;Bonifacio;30/04/1973 15:50;5000;0;0;;;;;;;;;;;;;;;
1973;1142;2A;2A004;Ajaccio;01/05/1973 16:16;10000;0;0;;;;;;;;;;;;;;;
1973;591;13;13001;Aix-en-Provence;03/05/1973 16:27;5000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1973;1971;83;83011;Bargemon;04/05/1973 16:45;10000;0;0;;;;;;;;;1;;;;;;
1973;1972;83;83007;Aups;05/05/1973 13:45;10000;0;0;;;;;;;;;1;Involontaire (particulier);;;;;
1973;1143;2A;2A004;Ajaccio;05/05/1973 15:00;10000;0;0;;;;;;;;;;;;;;;
1973;121;06;06018;Biot;07/05/1973 14:59;120000;0;0;;;;;;;;;3;;;;;;
1973;1144;2B;2B033;Bastia;08/05/1973 11:30;6000;0;0;;;;;;;;;;;;;;;
1973;715;2A;2A209;Peri;08/05/1973 14:55;10000;0;0;;;;;;;;;;;;;;;
1973;716;2B;2B020;Aregno;08/05/1973 16:00;50000;0;0;;;;;;;;;;;;;;;
1973;1974;83;83138;Tourrettes;08/05/1973 18:08;1000;0;0;;;;;;;;;1;;;;;;
1973;1975;83;83066;Ginasservis;09/05/1973 15:15;20000;0;0;;;;;;;;;1;;;;;;
1973;592;13;13001;Aix-en-Provence;09/05/1973 18:26;5000;0;0;;;;;;;;;5;;;;;;
1973;1145;2B;2B309;Santa-Maria-di-Lota;10/05/1973 12:45;8000;0;0;;;;;;;;;;;;;;;
1973;1976;83;83050;Draguignan;10/05/1973 15:15;2000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1973;1149;2B;2B050;Calvi;11/05/1973 13:00;10000;0;0;;;;;;;;;;;;;;;
1973;1146;2B;2B290;Speloncato;13/05/1973 13:10;10000;0;0;;;;;;;;;;;;;;;
1973;1147;2B;2B148;Lucciana;13/05/1973 15:10;50000;0;0;;;;;;;;;;;;;;;
1973;702;13;13102;Saint-Victoret;14/05/1973 11:15;10000;0;0;;;;;;;;;1;;;;;;
1973;1978;83;83079;La Môle;14/05/1973 17:30;1000;0;0;;;;;;;;;1;Accidentelle;;;;;
1973;1977;83;83036;Cavalaire-sur-Mer;14/05/1973 18:00;10000;0;0;;;;;;;;;1;;;;;;
1973;122;06;06105;Roquefort-les-Pins;15/05/1973 11:20;3000;0;0;;;;;;;;;1;;;;;;
1973;2291;84;84019;Bollène;15/05/1973 16:35;1000;0;0;;;;;;;;;1;Involontaire (travaux);;;;;
1973;1148;2A;2A348;Vico;15/05/1973 17:30;10000;0;0;;;;;;;;;;;;;;;
1973;593;13;13056;Martigues;16/05/1973 14:58;1000;0;0;;;;;;;;;1;Involontaire (particulier);;;;;
1973;594;13;13001;Aix-en-Provence;16/05/1973 17:15;2000;0;0;;;;;;;;;1;;;;;;
1973;595;13;13069;Pélissanne;18/05/1973 16:30;1000;0;0;;;;;;;;;1;;;;;;
1973;596;13;13002;Allauch;18/05/1973 20:24;3000;0;0;;;;;;;;;1;;;;;;
1973;1150;2B;2B352;Ville-di-Paraso;20/05/1973 19:41;8000;0;0;;;;;;;;;;;;;;;
1973;597;13;13051;Lançon-Provence;21/05/1973 12:43;80000;0;0;;;;;;;;;1;;;;;;
1973;1979;83;83121;Salernes;21/05/1973 13:40;1000;0;0;;;;;;;;;1;Involontaire (particulier);;;;;
1973;701;13;13001;Aix-en-Provence;22/05/1973 11:30;5000;0;0;;;;;;;;;1;;;;;;
1973;1151;2B;2B042;Borgo;22/05/1973 15:00;7000;0;0;;;;;;;;;;;;;;;
1973;1721;34;34172;Montpellier;23/05/1973 11:15;8000;0;0;;;;;;;;;1;;;;;;
1973;598;13;13095;Saint-Marc-Jaumegarde;23/05/1973 16:45;1000;0;0;;;;;;;;;5;;;;;;
1973;1156;2B;2B121;Galéria;24/05/1973 09:00;10000;0;0;;;;;;;;;;;;;;;
1973;2292;84;84083;Mornas;24/05/1973 09:10;1000;0;0;;;;;;;;;1;;;;;;
1973;599;13;13001;Aix-en-Provence;24/05/1973 12:58;300000;0;0;;;;;;;;;5;;;;;;
1973;600;13;13117;Vitrolles;24/05/1973 14:45;10000;0;0;;;;;;;;;1;;;;;;
1973;602;13;13107;Simiane-Collongue;24/05/1973 15:26;1000;0;0;;;;;;;;;1;;;;;;
1973;1152;2B;2B049;Calenzana;24/05/1973 16:30;60000;0;0;;;;;;;;;;;;;;;
1973;1155;2B;2B150;Lumio;24/05/1973 16:40;10000;0;0;;;;;;;;;;;;;;;
1973;123;06;06105;Roquefort-les-Pins;24/05/1973 17:00;4000;0;0;;;;;;;;;1;;;;;;
1973;1154;2B;2B121;Galéria;24/05/1973 18:30;8000;0;0;;;;;;;;;;;;;;;
1973;1153;2B;2B093;Corbara;24/05/1973 19:40;40000;0;0;;;;;;;;;;;;;;;
1973;601;13;13110;Trets;24/05/1973 21:40;10000;0;0;;;;;;;;;5;;;;;;
1973;717;2B;2B182;Occhiatana;25/05/1973 12:45;20000;0;0;;;;;;;;;;;;;;;
1973;604;13;13088;Le Rove;25/05/1973 13:32;1000;0;0;;;;;;;;;1;;;;;;
1973;1980;83;83148;Vidauban;25/05/1973 16:05;1000;0;0;;;;;;;;;1;;;;;;
1973;603;13;13088;Le Rove;26/05/1973 17:25;1000;0;0;;;;;;;;;1;;;;;;
1973;1157;2A;2A004;Ajaccio;27/05/1973 16:50;10000;0;0;;;;;;;;;;;;;;;
1973;1158;2A;2A004;Ajaccio;27/05/1973 23:05;8000;0;0;;;;;;;;;;;;;;;
1973;605;13;13002;Allauch;29/05/1973 19:12;10000;0;0;;;;;;;;;5;Involontaire (particulier);;;;;
1973;606;13;13034;Eygalières;31/05/1973 14:15;1000;0;0;;;;;;;;;5;;;;;;
1973;608;13;13055;Marseille;31/05/1973 15:48;2000;0;0;;;;;;;;;5;;;;;;
1973;607;13;13090;Saint-Antonin-sur-Bayon;31/05/1973 21:33;1000;0;0;;;;;;;;;1;;;;;;
1973;1159;2A;2A004;Ajaccio;01/06/1973 09:20;10000;0;0;;;;;;;;;;;;;;;
1973;1981;83;83116;Saint-Maximin-la-Sainte-Baume;01/06/1973 13:05;10000;0;0;;;;;;;;;1;Accidentelle;;;;;
1973;124;06;06105;Roquefort-les-Pins;02/06/1973 16:00;5000;0;0;;;;;;;;;1;;;;;;
1973;1982;83;83062;La Garde;02/06/1973 17:05;1000;0;0;;;;;;;;;1;Involontaire (particulier);;;;;
1973;1983;83;83069;Hyères;03/06/1973 12:20;1000;0;0;;;;;;;;;1;;;;;;
1973;1986;83;83072;Lorgues;03/06/1973 12:40;1000;0;0;;;;;;;;;1;Malveillance;;;;;
